title,tags,cluster
Case 39,"['In', 'many', 'years', 'social', 'worker,', 'Emily', 'Jenkins', 'believes', 'seen', 'all,', 'meets', '10-year-old', 'Lilith', ""girl's"", 'cruel', 'parents.', ""Emily's"", 'worst', 'fears', 'confirmed', 'parents', 'try', 'harm', 'child,', 'Emily', 'assumes', 'custody', 'Lilith', 'looks', 'foster', 'family.', 'However,', 'Emily', 'soon', 'finds', 'dark', 'forces', 'surround', 'seemingly', 'innocent', 'girl,', 'tries', 'protect', 'Lilith,', 'horrors', 'encounters.', 'Horror', 'Mystery', 'Thriller', 'childabuse', 'detective', 'socialworker', 'supernatural', 'murder', 'mentalinstitution', 'youth', 'violence', 'danger', 'cityscape', 'drawn', 'fallingelevator', 'pier', 'psychological', 'deadly', 'mindandsoul', 'supernaturalability', 'SteveGolin', 'ChristianAlvart', 'KevinMisher', 'LisaBruce', 'ScottThaler', 'AlixMadigan', 'RenéeZellweger', 'JodelleFerland', 'IanMcShane']",0
Suspect Zero,"['A', 'killer', 'loose,', 'FBI', 'agent', 'sifts', 'clues', 'learns', 'bloodthirsty', ""felon's"", 'victims', 'choice', 'serial', 'killers.', 'Crime', 'Thriller', 'serialkiller', 'PaulaWagner', 'E.EliasMerhige', 'GayeHirsch', 'Carrie-AnneMoss', 'AaronEckhart', 'BenKingsley']",0
Martian Child,"['A', 'recently-widowed,', 'science', 'fiction', 'writer', 'considers', 'whether', 'adopt', 'hyper-imaginative', '6-year-old', 'abandoned', 'socially-rejected', 'boy', 'says', 'really', 'Mars.', 'Drama', 'underdog', 'adoption', 'education', 'adoptivefather', 'childhoodtrauma', 'alienation', 'alien', 'MennoMeyjes', 'DavidKirschner', 'EdElbert', 'CoreySienega', 'JohnCusack', 'BobbyColeman', 'AmandaPeet']",0
Spy Kids: All the Time in the World,"['Eight', 'years', 'third', 'film,', 'OSS', 'become', ""world's"", 'top', 'spy', 'agency,', 'Spy', 'Kids', 'department', 'since', 'become', 'defunct.', 'A', 'retired', 'spy', 'Marissa', '(Jessica', 'Alba)', 'thrown', 'back', 'action', 'along', 'stepchildren', 'maniacal', 'Timekeeper', '(Jeremy', 'Piven)', 'attempts', 'take', 'world.', 'In', 'order', 'save', 'world,', 'Rebecca', '(Rowan', 'Blanchard)', 'Cecil', '(Mason', 'Cook)', 'must', 'team', 'hated', 'stepmother.', 'Carmen', 'Juni', 'since', 'also', 'grown', 'provide', 'gadgets', 'them.', 'Family', 'Comedy', 'Action', 'spy', 'childhero', 'secretagent', 'espionage', 'RobertRodriguez', 'RobertRodriguez', 'ElizabethAvellan', 'JessicaAlba', 'MasonCook', 'RowanBlanchard']",0
Money Monster,"['Financial', 'TV', 'host', 'Lee', 'Gates', 'producer', 'Patty', 'put', 'extreme', 'situation', 'irate', 'investor', 'takes', 'studio.', 'Thriller', 'bomb', 'sniper', 'tvshow', 'hostagedrama', 'police', 'hostage-taking', 'newyorkcity', 'stockmarket', 'stockfraud', 'womandirector', 'tvstudio', 'JodieFoster', 'GeorgeClooney', 'JuliaRoberts', ""JackO'Connell""]",0
The 51st State,"['Elmo', 'McElroy', 'streetwise', 'American', 'master', 'chemist', 'heads', 'England', 'sell', 'special', 'new', 'formula', '-', 'powerful,', 'blue', 'concoction', 'guaranteed', 'take', ""'the"", '51st', ""state.'"", ""McElroy's"", 'new', 'product', 'delivers', 'feeling', '51', 'times', 'powerful', 'thrill,', 'pleasure,', 'high', 'history.', 'But', 'plans', 'quick,', 'profitable', 'score', 'go', 'comically', 'awry', 'gets', 'stuck', 'Liverpool', 'unlikely', 'escort', 'ex-girlfriend', 'becomes', 'entangled', 'bizarre', 'web', 'double-dealing', 'double-crosses.', 'Thriller', 'Action', 'Comedy', 'Crime', 'chemical', 'laxative', 'skinheads', 'RonnyYu', 'MalcolmKohll', 'SeatonMcLean', 'DavidPupkewitz', 'SamuelL.Jackson', 'RobertCarlyle', 'EmilyMortimer']",0
Flawless,"['An', 'ultraconservative', 'police', 'officer', 'suffers', 'debilitating', 'stroke', 'assigned', 'rehabilitative', 'program', 'includes', 'singing', 'lessons', '-', 'drag', 'queen', 'next', 'door.', 'Comedy', 'Drama', 'independentfilm', 'JaneRosenthal', 'JoelSchumacher', 'JoelSchumacher', 'RobertDeNiro', 'PhilipSeymourHoffman', 'BarryMiller']",0
Mindhunters,"['Trainees', ""FBI's"", 'psychological', 'profiling', 'program', 'must', 'put', 'training', 'practice', 'discover', 'killer', 'midst.', 'Mystery', 'Thriller', 'Crime', 'fbi', 'island', 'serialkiller', 'seriesofmurders', 'AkivaGoldsman', 'CaryBrokaw', 'RennyHarlin', 'JeffreySilver', 'RobertF.Newmyer', 'RebeccaSpikings', 'LLCoolJ', 'JonnyLeeMiller', 'KathrynMorris']",0
What Just Happened,"['During', 'course', 'ordinary', 'week', 'Hollywood,', 'movie', 'producer', 'Ben', '(Robert', 'De', 'Niro)', 'must', 'navigate', 'way', 'shark-infested', 'waters', 'struggles', 'complete', 'latest', 'projects.', 'A', 'demanding', 'studio', 'boss', '(Catherine', 'Keener)', 'demands', 'extensive', 'changes', 'movie', 'starring', 'Sean', 'Penn,', 'another', 'chief', 'greenlight', 'project', 'unless', 'star', 'Bruce', 'Willis', 'shaves', 'beard.', 'Meanwhile,', 'Ben', 'tries', 'reconcile', 'wife', 'maintain', 'relationship', 'young', 'daughter.', 'Comedy', 'Drama', 'filmproducer', 'midlifecrisis', 'independentfilm', 'divorce', 'RobertDeNiro', 'ArtLinson', 'JaneRosenthal', 'BarryLevinson', 'BarryLevinson', 'MarkAllan', 'MarkCuban', 'ToddWagner', 'EricKopeloff', 'BruceWillis', 'RobertDeNiro', 'SeanPenn']",0
The Statement,"['The', 'film', 'set', 'France', '1990s,', 'French', 'defeated', 'Germans', 'early', 'World', 'War', 'II,', 'armistice', 'signed', '1940', 'effectively', 'split', 'France', 'German', 'occupied', 'part', 'North', 'semi-independent', 'part', 'south', 'became', 'known', 'Vichy', 'France.', 'In', 'reality', 'Vichy', 'government', 'puppet', 'regime', 'controlled', 'Germans.', 'Part', 'agreement', 'Vichy', 'Government', 'would', 'assist', ""'cleansing'"", 'Jews', 'France.', 'The', 'Vichy', 'government', 'formed', 'police', 'force', 'called', 'Milice,', 'worked', 'Germans...', 'Drama', 'Thriller', 'NormanJewison', 'NormanJewison', 'RobynSlovo', 'RobertLantos', 'MichaelCaine', 'TildaSwinton', 'JeremyNortham']",0
The Magic Flute,"['During', 'World', 'War', 'I,', 'unnamed', 'country,', 'soldier', 'named', 'Tamino', 'sent', 'Queen', 'Night', 'rescue', 'daughter', 'Pamina', 'clutches', 'supposedly', 'evil', 'Sarastro.', 'But', 'seems.', 'Comedy', 'Drama', 'Music', 'fictionalplace', 'opera', 'musical', 'KennethBranagh', 'Pierre-OlivierBardet', 'SimonMoseley', 'JosephKaiser', 'AmyCarson', 'RenéPape']",0
Paul Blart: Mall Cop,"['Mild-mannered', 'Paul', 'Blart', '(Kevin', 'James)', 'always', 'huge', 'dreams', 'becoming', 'State', 'Trooper.', 'Until', 'then,', 'patrols', 'local', 'mall', 'security', 'guard.', 'With', 'closely', 'cropped', 'moustache,', 'personal', 'transporter', 'gung-ho', 'attitude,', 'Blart', 'seems', 'take', 'job', 'seriously.', 'All', 'changes', 'team', 'thugs', 'raids', 'mall', 'takes', 'hostages.', 'Untrained,', 'unarmed', 'super-size', 'target,', 'Blart', 'become', 'real', 'cop', 'save', 'day.', 'Action', 'Adventure', 'Comedy', 'Family', 'securityguard', 'duringcreditsstinger', 'BarryBernardi', 'ToddGarner', 'AdamSandler', 'JackGiarraputo', 'KevinJames', 'SteveCarr', 'KevinJames', ""KeirO'Donnell"", 'JaymaMays']",0
Freaky Friday,"['Mother', 'daughter', 'bicker', 'everything', '--', 'Anna', 'wears,', 'likes', 'wants', 'older.', 'In', 'turn,', 'Anna', 'detests', ""Tess's"", 'fiancé.', 'When', 'magical', 'fortune', 'cookie', 'switches', 'personalities,', 'get', 'peek', 'person', 'feels,', 'thinks', 'lives.', 'Comedy', 'singleparent', 'brothersisterrelationship', 'mistakeinperson', 'bride', 'talkshow', 'bodyexchange', 'motherlylove', 'highschool', 'motherdaughterrelationship', 'wedding', 'psychiatrist', 'body-swap', 'musicband', 'teencomedy', 'childasanadult', 'adultasachild', 'MarkWaters', 'AndrewGunn', 'JamieLeeCurtis', 'LindsayLohan', 'MarkHarmon']",0
The 40 Year Old Virgin,"['Andy', 'Stitzer', 'pleasant', 'life', 'nice', 'apartment', 'job', 'stamping', 'invoices', 'electronics', 'store.', 'But', 'age', '40,', ""there's"", 'one', 'thing', 'Andy', 'done,', 'really', 'bothering', 'sex-obsessed', 'male', 'co-workers:', 'Andy', 'still', 'virgin.', 'Determined', 'help', 'Andy', 'get', 'laid,', 'guys', 'make', 'mission', 'de-virginize', 'him.', 'But', 'seems', 'hopeless', 'Andy', 'meets', 'small', 'business', 'owner', 'Trish,', 'single', 'mom.', 'Comedy', 'Romance', 'firsttime', 'virgin', 'JuddApatow', 'JuddApatow', 'SteveCarell', 'CatherineKeener', 'PaulRudd']",0
Shakespeare in Love,"['Young', 'Shakespeare', 'forced', 'stage', 'latest', 'comedy,', '""Romeo', 'Ethel,', ""Pirate's"", 'Daughter,""', 'even', 'written.', 'When', 'lovely', 'noblewoman', 'auditions', 'role,', 'fall', 'forbidden', 'love', '--', 'play', 'finds', 'new', 'life', '(and', 'title).', 'As', 'relationship', 'progresses,', ""Shakespeare's"", 'comedy', 'soon', 'transforms', 'tragedy.', 'Romance', 'History', 'shakespeare', ""loveofone'slife"", 'oscaraward', 'theatreplay', 'theatregroup', ""writer'sblock"", 'theatremilieu', 'author', 'speculative', 'falsehistory', 'HarveyWeinstein', 'EdwardZwick', 'JohnMadden', 'MarcNorman', 'DavidParfitt', 'DonnaGigliotti', 'JosephFiennes', 'GwynethPaltrow', 'GeoffreyRush']",0
A Walk Among the Tombstones,"['Private', 'investigator', 'Matthew', 'Scudder', 'hired', 'drug', 'kingpin', 'find', 'kidnapped', 'murdered', 'wife.', 'Crime', 'Drama', 'Mystery', 'Thriller', 'basedonnovel', 'murder', 'mafia', 'privateinvestigator', 'newyorkcity', 'alcoholic', 'kingpin', 'wifemurder', 'mattscudder', 'DannyDeVito', 'ScottFrank', 'MichaelShamberg', 'StaceySher', 'BrianOliver', 'TobinArmbrust', 'LiamNeeson', 'DanStevens', 'DavidHarbour']",0
Kindergarten Cop,"['Hard-edged', 'cop', 'John', 'Kimble', 'gets', 'bargained', 'goes', 'undercover', 'kindergarten', 'teacher', 'get', 'goods', 'brutal', 'drug', 'lord', 'time', 'protecting', ""man's"", 'young', 'son.', 'Pitted', 'class', 'boisterous', 'moppets', 'whose', 'antics', 'try', 'patience', 'test', 'mettle,', 'Kimble', 'may', 'met', 'match', '…', 'ways', 'one.', 'Comedy', 'crimefighter', 'cook', 'drugdealer', 'dyinganddeath', 'kindergarten', 'kiss', 'police', 'teacher', 'childreneducation', 'BrianGrazer', 'IvanReitman', 'IvanReitman', 'ArnoldSchwarzenegger', 'PenelopeAnnMiller', 'PamelaReed']",0
Pineapple Express,"['A', 'stoner', 'dealer', 'forced', 'go', 'run', 'police', 'pothead', 'witnesses', 'cop', 'commit', 'murder.', 'Action', 'Comedy', 'smoking', 'marijuana', 'stoner', 'roach', 'lollipop', 'paintingtoenails', 'radiocallinshow', 'drivingthroughawall', 'seed', ""referencetopandora'sbox"", 'JuddApatow', 'ShaunaRobertson', 'DavidGordonGreen', 'SethRogen', 'JamesFranco', 'DannyMcBride']",0
Ever After: A Cinderella Story,"['A', 'unique', '16th', 'century', 'woman,', 'Danielle', 'possesses', 'love', 'books,', 'easily', 'quote', 'Sir', 'Thomas', 'More’s', 'Utopia.', 'An', 'intriguing', 'mix', 'tomboyish', 'athleticism', 'physical', 'beauty,', 'enough', 'charm', 'capture', 'heart', 'prince', '...', 'beaning', 'apple.', 'Drama', 'Romance', 'Comedy', 'france', 'childabuse', 'slavery', 'leonardodavinci', 'prince', 'fairytale', 'royalty', 'orphan', 'evilstepmother', 'stepsiblings', '16thcentury', 'brigands', 'gypsies', 'classism', 'bandits', 'commoner', 'emotionalabuse', 'AndyTennant', 'AndyTennant', 'MireilleSoria', 'TraceyTrench', 'DrewBarrymore', 'DougrayScott', 'AnjelicaHuston']",0
Open Range,"['A', 'former', 'gunslinger', 'forced', 'take', 'arms', 'cattle', 'crew', 'threatened', 'corrupt', 'lawman.', 'Western', 'horse', 'beef', 'ranger', 'DavidValdes', 'KevinCostner', 'KevinCostner', 'JakeEberts', 'KevinCostner', 'RobertDuvall', 'MichaelGambon']",0
Flatliners,"['Five', 'medical', 'students', 'want', 'find', 'life', 'death.', 'They', 'plan', 'stop', 'one', 'hearts', 'seconds,', 'thus', 'simulating', 'death,', 'bring', 'person', 'back', 'life.', 'A', 'science', 'fiction', 'thriller', 'early', ""1990's"", 'star', 'studded', 'cast.', 'Drama', 'Horror', 'ScienceFiction', 'Thriller', 'lifeanddeath', 'afterlife', 'swing', 'memory', 'medicalstudent', 'confetti', 'MichaelDouglas', 'JoelSchumacher', 'RickBieber', 'KieferSutherland', 'JuliaRoberts', 'KevinBacon']",0
A Bridge Too Far,"['Tells', 'story', 'operation', 'Market', 'Garden.', 'A', 'failed', 'attempt', 'allies', 'latter', 'stages', 'WWII', 'end', 'war', 'quickly', 'securing', 'three', 'bridges', 'Holland', 'allowing', 'access', 'Rhine', 'Germany.', 'A', 'combination', 'poor', 'allied', 'intelligence', 'presence', 'two', 'crack', 'German', 'panzer', 'divisions', 'meant', 'final', 'part', 'operation', '(the', 'bridge', 'Arnhem', 'Rhine)', 'doomed', 'failure.', 'Drama', 'History', 'War', 'netherlands', 'worldwarii', 'panzer', 'britishsoldier', 'JosephE.Levine', 'RichardAttenborough', 'MichaelStanley-Evans', 'RichardP.Levine', 'DirkBogarde', 'JamesCaan', 'MichaelCaine']",0
Red Eye,"['After', 'attending', 'funeral', 'grandmother', 'Dallas,', 'Lux', 'Atlantic', 'Hotel', 'manager', 'Lisa', 'waiting', 'flight', 'Miami.', 'Due', 'bad', 'weather', 'consequent', 'flight', 'delay,', 'meets', 'airport', 'bar', 'Jack', 'Rippner,', 'also', 'waiting', 'list.', 'They', 'sit', 'together', 'plane,', 'Jack', 'reveals', 'wants', 'Lisa', 'change', 'room', 'Lux', 'important', 'American', 'politician', 'facilitate', 'terrorist', 'attempt', 'him.', 'Otherwise,', ""Lisa's"", 'father', 'killed', 'hit', 'man.', 'Lisa', 'decide', 'menacing', 'man', 'side.', 'Horror', 'Thriller', 'hostage', 'menace', 'hitman', 'airplane', 'ChrisBender', 'WesCraven', 'MarianneMaddalena', 'RachelMcAdams', 'CillianMurphy', 'BrianCox']",0
Final Destination 2,"['When', 'Kimberly', 'violent', 'premonition', 'highway', 'pileup', 'blocks', 'freeway,', 'keeping', 'others', 'meant', 'die,', 'safe...Or', 'they?', 'The', 'survivors', 'mysteriously', 'start', 'dying', 'Kimberly', 'stop', 'next.', 'Horror', 'Mystery', 'ambulance', 'premonition', 'hospital', 'DavidR.Ellis', 'CraigPerry', 'WarrenZide', 'AliLarter', 'A.J.Cook', 'MichaelLandes']",0
"O Brother, Where Art Thou?","['In', 'deep', 'south', '1930s,', 'three', 'escaped', 'convicts', 'search', 'hidden', 'treasure', 'relentless', 'lawman', 'pursues', 'them.', 'On', 'journey', 'come', 'across', 'many', 'comical', 'characters', 'incredible', 'situations.', 'Based', 'upon', ""Homer's"", ""'Odyssey'."", 'Action', 'Adventure', 'Comedy', 'prophecy', 'southernusa', 'musicrecord', 'countrymusic', 'mississippi', 'seduction', 'musical', 'fraud', 'JoelCoen', 'EthanCoen', 'GeorgeClooney', 'JohnTurturro', 'TimBlakeNelson']",0
Legion,"['When', 'God', 'loses', 'faith', 'humankind,', 'sends', 'legion', 'angels', 'bring', 'Apocalypse.', ""Humanity's"", 'hope', 'survival', 'lies', 'group', 'strangers', 'trapped', 'out-of-the-way,', 'desert', 'diner', 'Archangel', 'Michael.', 'Horror', 'angel', 'diner', 'religion', 'apocalypse', 'demon', 'desert', 'angels', 'PeterSchink', 'DavidLancaster', 'MichelLitvak', 'ScottStewart', 'SteveBeswick', 'MarcSadeghi', 'GarrickDion', 'JonathanOakes', 'GarthPappas', 'PaulBettany', 'DennisQuaid', 'KevinDurand']",0
Pain & Gain,"['Daniel', 'Lugo,', 'manager', 'Sun', 'Gym', '1990s', 'Miami,', 'decides', 'one', 'way', 'achieve', 'version', 'American', 'dream:', 'extortion.', 'To', 'achieve', 'goal,', 'recruits', 'musclemen', 'Paul', 'Adrian', 'accomplices.', 'After', 'several', 'failed', 'attempts,', 'abduct', 'rich', 'businessman', 'Victor', 'Kershaw', 'convince', 'sign', 'assets', 'them.', 'But', 'Kershaw', 'makes', 'alive,', 'authorities', 'reluctant', 'believe', 'story.', 'Thriller', 'Crime', 'Action', 'miami', 'scam', 'crime', 'weightlifting', 'weightlifting', 'duringcreditsstinger', 'MichaelBay', 'MichaelBay', 'IanBryce', 'DonaldDeLine', 'MarkWahlberg', 'DwayneJohnson', 'AnthonyMackie']",0
In Good Company,"['Dan', 'Foreman', 'seasoned', 'advertisement', 'sales', 'executive', 'high-ranking', 'publication', 'corporate', 'takeover', 'results', 'placed', 'naive', 'supervisor', 'Carter', 'Duryea,', 'half', 'age.', 'Matters', 'made', 'worse', ""Dan's"", 'new', 'supervisor', 'becomes', 'romantically', 'involved', 'daughter', '18', 'year-old', 'college', 'student', 'Alex.', 'Comedy', 'Drama', 'Romance', 'midlifecrisis', 'daughter', 'badboss', 'ChrisWeitz', 'PaulWeitz', 'PaulWeitz', 'TopherGrace', 'ScarlettJohansson', 'DennisQuaid']",0
Clockstoppers,"['Until', 'now,', 'Zak', ""Gibbs'"", 'greatest', 'challenge', 'find', 'way', 'buy', 'car.', 'But', 'discovers', 'odd', 'wristwatch', 'amidst', ""father's"", 'various', 'inventions', 'slips', '--', 'something', 'strange', 'happens.', 'The', 'world', 'around', 'seems', 'come', 'stop,', 'everything', 'everybody', 'frozen', 'time.', 'Zak', 'quickly', 'learns', 'manipulate', 'device', 'quick-witted', 'beautiful', 'new', 'friend,', 'Francesca,', 'start', 'real', 'fun.', 'Adventure', 'Family', 'ScienceFiction', 'Thriller', 'time', 'airplane', 'youth', 'wristwatch', 'GaleAnneHurd', 'JonathanFrakes', 'JuliaPistor', 'JesseBradford', 'PaulaGarcés', 'RobinThomas']",0
Silverado,"['Four', 'unwitting', 'heroes', 'cross', 'paths', 'journey', 'sleepy', 'town', 'Silverado.', 'Little', 'know', 'town', 'family', 'friends', 'reside', 'taken', 'corrupt', 'sheriff', 'murderous', 'posse.', ""It's"", 'sharp-shooting', 'foursome', 'save', 'day,', 'first', 'break', 'jail,', 'learn', 'real', 'friends', 'are.', 'Action', 'Crime', 'Drama', 'Western', 'sheriff', 'fight', 'horse', 'malefriendship', 'twogunsbelt', 'LawrenceKasdan', 'LawrenceKasdan', 'KevinKline', 'ScottGlenn', 'KevinCostner']",0
Brothers,"['When', 'helicopter', 'goes', 'fourth', 'tour', 'duty', 'Afghanistan,', 'Marine', 'Sam', 'Cahill', 'presumed', 'dead.', 'Back', 'home,', 'brother', 'Tommy', 'steps', 'look', 'Sam’s', 'wife,', 'Grace,', 'two', 'children.', 'Sam’s', 'surprise', 'homecoming', 'triggers', 'domestic', 'mayhem.', 'Drama', 'Thriller', 'War', 'brotherbrotherrelationship', 'brother-in-law', 'lossofhusband', 'warinafghanistan', 'sister-in-law', 'MichaelDeLuca', 'SigurjónSighvatsson', 'JimSheridan', 'RyanKavanaugh', 'MattBattaglia', 'KenHalsband', 'MarkFischer', 'TobeyMaguire', 'JakeGyllenhaal', 'NataliePortman']",0
Agent Cody Banks 2: Destination London,"['With', 'all-new', 'gadgets,', 'high-flying', 'action,', 'exciting', 'chases', 'wisecracking', 'new', 'handler,', 'Derek', '(Anthony', 'Anderson),', 'Cody', 'retrieve', 'device', ""world's"", 'leaders', 'fall', 'evil', 'control', 'diabolical', 'villain.', 'Comedy', 'londonengland', 'cia', 'teenagehero', 'teenspy', 'ciaagent', 'KevinAllen', 'FrankieMuniz', 'AnthonyAnderson', 'HannahSpearritt']",0
New Year's Eve,"['The', 'lives', 'several', 'couples', 'singles', 'New', 'York', 'intertwine', 'course', 'New', ""Year's"", 'Eve.', 'Comedy', 'Romance', ""newyear'seve"", 'illustrator', 'caterer', 'pedicab', 'ticket', 'videoconferencing', 'multiplestorylines', 'duringcreditsstinger', 'GarryMarshall', 'RobertDeNiro', 'KatherineHeigl', 'AshtonKutcher']",0
Original Sin,"['A', 'young', 'man', 'plunged', 'life', 'subterfuge,', 'deceit', 'mistaken', 'identity', 'pursuit', 'femme', 'fatale', 'whose', 'heart', 'never', 'quite', 'within', 'grasp', 'Drama', 'Thriller', 'Mystery', 'Romance', 'women', 'sex', 'cuba', 'eroticism', 'lover(female)', 'passion', 'coffeegrower', 'sin', 'denunciation', 'DeniseDiNovi', 'MichaelCristofer', 'KateGuinzburg', 'CarolLees', 'AngelinaJolie', 'AntonioBanderas', 'GregoryItzin']",0
The Raven,"['A', 'fictionalized', 'account', 'last', 'days', 'Edgar', 'Allan', ""Poe's"", 'life,', 'poet', 'pursuit', 'serial', 'killer', 'whose', 'murders', 'mirror', ""writer's"", 'stories.', 'Crime', 'Thriller', 'Mystery', 'poison', 'blackmail', 'maskedball', 'historicalfigure', 'buriedalive', 'serialkiller', 'deadline', 'edgarallanpoe', 'newspaperreview', 'baltimoremaryland', 'newspaperoffice', 'hardtimes', 'lifeimitatesart', 'pendulum', 'AaronRyder', 'JamesMcTeigue', 'MarcD.Evans', 'TrevorMacy', 'JohnCusack', 'LukeEvans', 'AliceEve']",0
Welcome to Mooseport,"['A', 'US', 'president', '(Gene', 'Hackman)', 'retired', 'two', 'terms', 'office', 'returns', 'hometown', 'Mooseport,', 'Maine', 'decides', 'run', 'Mayor', 'another', 'local', 'candidate', '(Ray', 'Romano).', 'Comedy', 'DonaldPetrie', 'RayRomano', 'GeneHackman', 'MarciaGayHarden']",0
Highlander: The Final Dimension,"['Starts', '15th', 'century,', 'Connor', 'McLeod', '(Christopher', 'Lambert)', 'training', 'another', 'immortal', 'swordsman,', 'Japanese', 'sorcerer', 'Nakano', '(Mako).', 'When', 'evil', 'immortal', 'named', 'Kane', '(Mario', 'Van', 'Peebles)', 'kills', 'old', 'wizard,', 'resulting', 'battle', 'leaves', 'buried', 'underground', 'cave.', 'When', 'Kane', 'resurfaces', '20th', 'century', 'create', 'havoc,', 'McLeod', 'stop', 'him.', 'Action', 'Fantasy', 'ScienceFiction', 'japan', 'newyork', 'scotland', 'morocco', 'goodandbad', 'AndrewMorahan', 'ChristopherLambert', 'MarioVanPeebles', 'DeborahKaraUnger']",0
